mu1,mu2,nu,sigma1,sigma2
0.93049603180441,0.85986190218596,47.0537763964626,0.0891944434143587,0.064801419373751
0.918468389210658,0.834145309752962,46.5140633551751,0.088125256577454,0.067301087608581
0.92255367200163,0.84138246816655,62.4795034658316,0.0825716016975206,0.086412195284105
0.890022218576251,0.850275419564646,35.5081639669468,0.0894805885066988,0.059244751790109
0.895601269726202,0.852538713243458,25.1854362118871,0.0896165157517289,0.0864691853289438
0.910989016019392,0.866944347516221,22.1231244921935,0.0826780287682569,0.0937458770471772
0.920858267960465,0.870553869893616,34.1065648488619,0.0820851059074958,0.0892506723274164
0.89825463598188,0.851374322067353,22.7885343073538,0.0824680948932402,0.0807131140334516
0.897885153865459,0.863396189376029,36.7396348932099,0.0695354492456337,0.0785085936153998
0.894996800560988,0.852591341358347,17.0390117742043,0.065680893996997,0.0621860580885622
0.874215533780935,0.867907882649423,11.9484986667111,0.0800628889563754,0.0644302364365351
0.902143816562498,0.859973037429604,21.5543122553312,0.0752566060700775,0.0648006093768594
0.918815461586727,0.847781354007591,27.8742558513618,0.0811475707843854,0.0716557175166819
0.928533671861777,0.849018007361805,60.8605803288156,0.0737211480904444,0.0606520967402661
0.902685962921445,0.851472728402221,57.3656989160312,0.0722057771116767,0.0632809865674674
0.898456402677501,0.875500391588531,53.5128960531244,0.0984865697149188,0.0879757777794258
0.907388859993296,0.8739653829594,44.4157497853867,0.0745674176066867,0.0703551573885623
0.919917649443868,0.874073450255427,51.6558547488858,0.0914463813784749,0.0648260588140045
0.903321485990919,0.863499168040398,41.409522428244,0.0916243463183131,0.0625667866861031
0.888095983586333,0.845197726868139,49.5271148892006,0.0834295220467406,0.0844433497083348
0.92109808597366,0.865399103533139,11.7579636098018,0.086277550980037,0.0658199839541802
0.919738396812111,0.871022115786565,5.73475415615074,0.0710049834824459,0.0635597511684134
0.911241568560882,0.853417624401826,7.00476132252346,0.0657529901901663,0.0576980449284152
0.924896148461308,0.869371144879202,45.2258733561379,0.115710956308929,0.069012128809911
0.898086927535092,0.845641815859315,99.1764195783442,0.120413074180027,0.0628982665375988
0.889697908654844,0.863768240484818,101.266928994236,0.0793697773407767,0.0630695926549842
0.903071266712446,0.864554556934413,62.7721159602639,0.074266929484989,0.0577799731007338
0.906477655320329,0.852408938653034,58.6541740952113,0.0847930552636434,0.0647847498511807
0.919306434101361,0.858858949283231,45.9286664052646,0.0859904158003599,0.0770404185334507
0.918521232604004,0.853231297016901,47.6024547847753,0.0816044155483434,0.0723707484420253
0.920196279985481,0.856901953755548,119.939424411476,0.0861388653202634,0.0731808775752243
